season,team,conference,statName,statValue
2025,Texas Tech,Big 12,passingTDsOpponent,11
2025,Texas Tech,Big 12,penalties,95
2025,Texas Tech,Big 12,penaltiesOpponent,66
2025,Texas Tech,Big 12,penaltyYards,780
2025,Texas Tech,Big 12,penaltyYardsOpponent,512
2025,Texas Tech,Big 12,possessionTime,25340
2025,Texas Tech,Big 12,possessionTimeOpponent,25060
2025,Texas Tech,Big 12,puntReturns,27
2025,Texas Tech,Big 12,puntReturnsOpponent,10
2025,Texas Tech,Big 12,puntReturnTDs,0
2025,Texas Tech,Big 12,puntReturnTDsOpponent,0
2025,Texas Tech,Big 12,puntReturnYards,255
2025,Texas Tech,Big 12,puntReturnYardsOpponent,89
2025,Texas Tech,Big 12,rushingAttempts,548
2025,Texas Tech,Big 12,rushingAttemptsOpponent,434
2025,Texas Tech,Big 12,rushingTDs,30
2025,Texas Tech,Big 12,rushingTDsOpponent,8
2025,Texas Tech,Big 12,rushingYards,2576
2025,Texas Tech,Big 12,rushingYardsOpponent,982
2025,Texas Tech,Big 12,sacks,41
2025,Texas Tech,Big 12,sacksOpponent,27
2025,Texas Tech,Big 12,tacklesForLoss,106
2025,Texas Tech,Big 12,tacklesForLossOpponent,76
2025,Texas Tech,Big 12,thirdDownConversions,109
2025,Texas Tech,Big 12,thirdDownConversionsOpponent,65
2025,Texas Tech,Big 12,thirdDowns,221
2025,Texas Tech,Big 12,thirdDownsOpponent,216
2025,Texas Tech,Big 12,totalYards,6463
2025,Texas Tech,Big 12,totalYardsOpponent,3612
2025,Texas Tech,Big 12,turnovers,18
2025,Texas Tech,Big 12,turnoversOpponent,32
2025,Toledo,Mid-American,firstDowns,275
2025,Toledo,Mid-American,firstDownsOpponent,190
2025,Toledo,Mid-American,fourthDownConversions,4
2025,Toledo,Mid-American,fourthDownConversionsOpponent,13
2025,Toledo,Mid-American,fourthDowns,17
2025,Toledo,Mid-American,fourthDownsOpponent,30
2025,Toledo,Mid-American,fumblesLost,5
2025,Toledo,Mid-American,fumblesLostOpponent,8
2025,Toledo,Mid-American,fumblesRecovered,8
2025,Toledo,Mid-American,fumblesRecoveredOpponent,5
2025,Toledo,Mid-American,games,13
2025,Toledo,Mid-American,interceptions,10
2025,Toledo,Mid-American,interceptionsOpponent,13
2025,Toledo,Mid-American,interceptionTDs,1
2025,Toledo,Mid-American,interceptionTDsOpponent,0
2025,Toledo,Mid-American,interceptionYards,143
2025,Toledo,Mid-American,interceptionYardsOpponent,13
2025,Toledo,Mid-American,kickReturns,23
2025,Toledo,Mid-American,kickReturnsOpponent,24
2025,Toledo,Mid-American,kickReturnTDs,1
2025,Toledo,Mid-American,kickReturnTDsOpponent,0
2025,Toledo,Mid-American,kickReturnYards,506
2025,Toledo,Mid-American,kickReturnYardsOpponent,541
2025,Toledo,Mid-American,netPassingYards,3095
2025,Toledo,Mid-American,netPassingYardsOpponent,2031
2025,Toledo,Mid-American,passAttempts,399
2025,Toledo,Mid-American,passAttemptsOpponent,352
2025,Toledo,Mid-American,passCompletions,256
2025,Toledo,Mid-American,passCompletionsOpponent,176
2025,Toledo,Mid-American,passesIntercepted,13
2025,Toledo,Mid-American,passesInterceptedOpponent,10
2025,Toledo,Mid-American,passingTDs,27
2025,Toledo,Mid-American,passingTDsOpponent,10
2025,Toledo,Mid-American,penalties,111
2025,Toledo,Mid-American,penaltiesOpponent,64
2025,Toledo,Mid-American,penaltyYards,970
2025,Toledo,Mid-American,penaltyYardsOpponent,495
2025,Toledo,Mid-American,possessionTime,23738
2025,Toledo,Mid-American,possessionTimeOpponent,23062
2025,Toledo,Mid-American,puntReturns,34
2025,Toledo,Mid-American,puntReturnsOpponent,22
2025,Toledo,Mid-American,puntReturnTDs,1
2025,Toledo,Mid-American,puntReturnTDsOpponent,0
2025,Toledo,Mid-American,puntReturnYards,411
2025,Toledo,Mid-American,puntReturnYardsOpponent,104
2025,Toledo,Mid-American,rushingAttempts,471
2025,Toledo,Mid-American,rushingAttemptsOpponent,466
2025,Toledo,Mid-American,rushingTDs,22
2025,Toledo,Mid-American,rushingTDsOpponent,12
2025,Toledo,Mid-American,rushingYards,2310
2025,Toledo,Mid-American,rushingYardsOpponent,1290
2025,Toledo,Mid-American,sacks,37
2025,Toledo,Mid-American,sacksOpponent,17
2025,Toledo,Mid-American,tacklesForLoss,92
2025,Toledo,Mid-American,tacklesForLossOpponent,65
2025,Toledo,Mid-American,thirdDownConversions,70
2025,Toledo,Mid-American,thirdDownConversionsOpponent,53
2025,Toledo,Mid-American,thirdDowns,174
2025,Toledo,Mid-American,thirdDownsOpponent,183
2025,Toledo,Mid-American,totalYards,5405
2025,Toledo,Mid-American,totalYardsOpponent,3321
2025,Toledo,Mid-American,turnovers,15
2025,Toledo,Mid-American,turnoversOpponent,21
2025,Troy,Sun Belt,firstDowns,242
2025,Troy,Sun Belt,firstDownsOpponent,262
2025,Troy,Sun Belt,fourthDownConversions,17
2025,Troy,Sun Belt,fourthDownConversionsOpponent,14
2025,Troy,Sun Belt,fourthDowns,36
2025,Troy,Sun Belt,fourthDownsOpponent,31
2025,Troy,Sun Belt,fumblesLost,6
2025,Troy,Sun Belt,fumblesLostOpponent,8
2025,Troy,Sun Belt,fumblesRecovered,8
2025,Troy,Sun Belt,fumblesRecoveredOpponent,6
2025,Troy,Sun Belt,games,14
2025,Troy,Sun Belt,interceptions,12
2025,Troy,Sun Belt,interceptionsOpponent,10
2025,Troy,Sun Belt,interceptionTDs,3
2025,Troy,Sun Belt,interceptionTDsOpponent,0
2025,Troy,Sun Belt,interceptionYards,191
2025,Troy,Sun Belt,interceptionYardsOpponent,101
2025,Troy,Sun Belt,kickReturns,35
2025,Troy,Sun Belt,kickReturnsOpponent,21
2025,Troy,Sun Belt,kickReturnTDs,0
2025,Troy,Sun Belt,kickReturnTDsOpponent,0
2025,Troy,Sun Belt,kickReturnYards,714
2025,Troy,Sun Belt,kickReturnYardsOpponent,375
2025,Troy,Sun Belt,netPassingYards,2929
2025,Troy,Sun Belt,netPassingYardsOpponent,2751
2025,Troy,Sun Belt,passAttempts,433
2025,Troy,Sun Belt,passAttemptsOpponent,390
2025,Troy,Sun Belt,passCompletions,251
2025,Troy,Sun Belt,passCompletionsOpponent,235
2025,Troy,Sun Belt,passesIntercepted,10
2025,Troy,Sun Belt,passesInterceptedOpponent,12
2025,Troy,Sun Belt,passingTDs,20
2025,Troy,Sun Belt,passingTDsOpponent,16
2025,Troy,Sun Belt,penalties,78
2025,Troy,Sun Belt,penaltiesOpponent,79
2025,Troy,Sun Belt,penaltyYards,729
2025,Troy,Sun Belt,penaltyYardsOpponent,688
2025,Troy,Sun Belt,possessionTime,25131
2025,Troy,Sun Belt,possessionTimeOpponent,25269
2025,Troy,Sun Belt,puntReturns,19
2025,Troy,Sun Belt,puntReturnsOpponent,19
2025,Troy,Sun Belt,puntReturnTDs,0
2025,Troy,Sun Belt,puntReturnTDsOpponent,0
2025,Troy,Sun Belt,puntReturnYards,98
2025,Troy,Sun Belt,puntReturnYardsOpponent,116
2025,Troy,Sun Belt,rushingAttempts,492
2025,Troy,Sun Belt,rushingAttemptsOpponent,545
2025,Troy,Sun Belt,rushingTDs,17
2025,Troy,Sun Belt,rushingTDsOpponent,22
2025,Troy,Sun Belt,rushingYards,1372
2025,Troy,Sun Belt,rushingYardsOpponent,2466
2025,Troy,Sun Belt,sacks,36
2025,Troy,Sun Belt,sacksOpponent,59
2025,Troy,Sun Belt,tacklesForLoss,86
2025,Troy,Sun Belt,tacklesForLossOpponent,100
2025,Troy,Sun Belt,thirdDownConversions,83
2025,Troy,Sun Belt,thirdDownConversionsOpponent,78
2025,Troy,Sun Belt,thirdDowns,214
2025,Troy,Sun Belt,thirdDownsOpponent,204
2025,Troy,Sun Belt,totalYards,4301
2025,Troy,Sun Belt,totalYardsOpponent,5217
2025,Troy,Sun Belt,turnovers,18
2025,Troy,Sun Belt,turnoversOpponent,18
2025,Tulane,American Athletic,firstDowns,307
2025,Tulane,American Athletic,firstDownsOpponent,309
2025,Tulane,American Athletic,fourthDownConversions,12
2025,Tulane,American Athletic,fourthDownConversionsOpponent,19
2025,Tulane,American Athletic,fourthDowns,23
2025,Tulane,American Athletic,fourthDownsOpponent,33
2025,Tulane,American Athletic,fumblesLost,8
2025,Tulane,American Athletic,fumblesLostOpponent,10
2025,Tulane,American Athletic,fumblesRecovered,10
2025,Tulane,American Athletic,fumblesRecoveredOpponent,8
2025,Tulane,American Athletic,games,14
2025,Tulane,American Athletic,interceptions,9
2025,Tulane,American Athletic,interceptionsOpponent,15
2025,Tulane,American Athletic,interceptionTDs,1
2025,Tulane,American Athletic,interceptionTDsOpponent,0
2025,Tulane,American Athletic,interceptionYards,86
2025,Tulane,American Athletic,interceptionYardsOpponent,83
2025,Tulane,American Athletic,kickReturns,26
2025,Tulane,American Athletic,kickReturnsOpponent,6
2025,Tulane,American Athletic,kickReturnTDs,0
2025,Tulane,American Athletic,kickReturnTDsOpponent,0
2025,Tulane,American Athletic,kickReturnYards,596
2025,Tulane,American Athletic,kickReturnYardsOpponent,89
2025,Tulane,American Athletic,netPassingYards,3432
2025,Tulane,American Athletic,netPassingYardsOpponent,3663
2025,Tulane,American Athletic,passAttempts,425
2025,Tulane,American Athletic,passAttemptsOpponent,478
2025,Tulane,American Athletic,passCompletions,262
2025,Tulane,American Athletic,passCompletionsOpponent,323
2025,Tulane,American Athletic,passesIntercepted,15
2025,Tulane,American Athletic,passesInterceptedOpponent,9
2025,Tulane,American Athletic,passingTDs,18
2025,Tulane,American Athletic,passingTDsOpponent,23
2025,Tulane,American Athletic,penalties,96
2025,Tulane,American Athletic,penaltiesOpponent,77
2025,Tulane,American Athletic,penaltyYards,895
2025,Tulane,American Athletic,penaltyYardsOpponent,680
2025,Tulane,American Athletic,possessionTime,25923
2025,Tulane,American Athletic,possessionTimeOpponent,24477
2025,Tulane,American Athletic,puntReturns,13
2025,Tulane,American Athletic,puntReturnsOpponent,17
2025,Tulane,American Athletic,puntReturnTDs,0
2025,Tulane,American Athletic,puntReturnTDsOpponent,0
2025,Tulane,American Athletic,puntReturnYards,61
2025,Tulane,American Athletic,puntReturnYardsOpponent,143
2025,Tulane,American Athletic,rushingAttempts,514
2025,Tulane,American Athletic,rushingAttemptsOpponent,479
2025,Tulane,American Athletic,rushingTDs,26
2025,Tulane,American Athletic,rushingTDsOpponent,18
2025,Tulane,American Athletic,rushingYards,2329
2025,Tulane,American Athletic,rushingYardsOpponent,1717
2025,Tulane,American Athletic,sacks,36
2025,Tulane,American Athletic,sacksOpponent,12
2025,Tulane,American Athletic,tacklesForLoss,79
2025,Tulane,American Athletic,tacklesForLossOpponent,51
2025,Tulane,American Athletic,thirdDownConversions,77
2025,Tulane,American Athletic,thirdDownConversionsOpponent,74
2025,Tulane,American Athletic,thirdDowns,183
2025,Tulane,American Athletic,thirdDownsOpponent,187
2025,Tulane,American Athletic,totalYards,5761
2025,Tulane,American Athletic,totalYardsOpponent,5380
2025,Tulane,American Athletic,turnovers,17
2025,Tulane,American Athletic,turnoversOpponent,25
2025,Tulsa,American Athletic,firstDowns,266
2025,Tulsa,American Athletic,firstDownsOpponent,251
2025,Tulsa,American Athletic,fourthDownConversions,24
2025,Tulsa,American Athletic,fourthDownConversionsOpponent,16
2025,Tulsa,American Athletic,fourthDowns,42
2025,Tulsa,American Athletic,fourthDownsOpponent,31
2025,Tulsa,American Athletic,fumblesLost,9
2025,Tulsa,American Athletic,fumblesLostOpponent,4
2025,Tulsa,American Athletic,fumblesRecovered,4
2025,Tulsa,American Athletic,fumblesRecoveredOpponent,9
2025,Tulsa,American Athletic,games,12
2025,Tulsa,American Athletic,interceptions,10
2025,Tulsa,American Athletic,interceptionsOpponent,7
2025,Tulsa,American Athletic,interceptionTDs,0
2025,Tulsa,American Athletic,interceptionTDsOpponent,0
2025,Tulsa,American Athletic,interceptionYards,56
2025,Tulsa,American Athletic,interceptionYardsOpponent,111
2025,Tulsa,American Athletic,kickReturns,30
2025,Tulsa,American Athletic,kickReturnsOpponent,20
2025,Tulsa,American Athletic,kickReturnTDs,0
2025,Tulsa,American Athletic,kickReturnTDsOpponent,0
2025,Tulsa,American Athletic,kickReturnYards,523
2025,Tulsa,American Athletic,kickReturnYardsOpponent,328
2025,Tulsa,American Athletic,netPassingYards,2670
2025,Tulsa,American Athletic,netPassingYardsOpponent,2571
2025,Tulsa,American Athletic,passAttempts,409
2025,Tulsa,American Athletic,passAttemptsOpponent,346
2025,Tulsa,American Athletic,passCompletions,241
2025,Tulsa,American Athletic,passCompletionsOpponent,220
2025,Tulsa,American Athletic,passesIntercepted,7
2025,Tulsa,American Athletic,passesInterceptedOpponent,10
2025,Tulsa,American Athletic,passingTDs,15
2025,Tulsa,American Athletic,passingTDsOpponent,21
2025,Tulsa,American Athletic,penalties,61
2025,Tulsa,American Athletic,penaltiesOpponent,65
2025,Tulsa,American Athletic,penaltyYards,458
2025,Tulsa,American Athletic,penaltyYardsOpponent,643
2025,Tulsa,American Athletic,possessionTime,20565
2025,Tulsa,American Athletic,possessionTimeOpponent,22635
2025,Tulsa,American Athletic,puntReturns,11
2025,Tulsa,American Athletic,puntReturnsOpponent,14
2025,Tulsa,American Athletic,puntReturnTDs,0
2025,Tulsa,American Athletic,puntReturnTDsOpponent,0
2025,Tulsa,American Athletic,puntReturnYards,96
2025,Tulsa,American Athletic,puntReturnYardsOpponent,94
2025,Tulsa,American Athletic,rushingAttempts,485
2025,Tulsa,American Athletic,rushingAttemptsOpponent,509
2025,Tulsa,American Athletic,rushingTDs,18
2025,Tulsa,American Athletic,rushingTDsOpponent,22
2025,Tulsa,American Athletic,rushingYards,2112
2025,Tulsa,American Athletic,rushingYardsOpponent,2190
2025,Tulsa,American Athletic,sacks,23
2025,Tulsa,American Athletic,sacksOpponent,24
2025,Tulsa,American Athletic,tacklesForLoss,64
2025,Tulsa,American Athletic,tacklesForLossOpponent,82
2025,Tulsa,American Athletic,thirdDownConversions,72
2025,Tulsa,American Athletic,thirdDownConversionsOpponent,79
2025,Tulsa,American Athletic,thirdDowns,190
2025,Tulsa,American Athletic,thirdDownsOpponent,184
2025,Tulsa,American Athletic,totalYards,4782
2025,Tulsa,American Athletic,totalYardsOpponent,4761
2025,Tulsa,American Athletic,turnovers,19
2025,Tulsa,American Athletic,turnoversOpponent,11
2025,UAB,American Athletic,firstDowns,264
2025,UAB,American Athletic,firstDownsOpponent,259
2025,UAB,American Athletic,fourthDownConversions,17
2025,UAB,American Athletic,fourthDownConversionsOpponent,19
2025,UAB,American Athletic,fourthDowns,36
2025,UAB,American Athletic,fourthDownsOpponent,31
2025,UAB,American Athletic,fumblesLost,5
2025,UAB,American Athletic,fumblesLostOpponent,5
2025,UAB,American Athletic,fumblesRecovered,5
2025,UAB,American Athletic,fumblesRecoveredOpponent,5
2025,UAB,American Athletic,games,12
2025,UAB,American Athletic,interceptions,16
2025,UAB,American Athletic,interceptionsOpponent,4
2025,UAB,American Athletic,interceptionTDs,0
2025,UAB,American Athletic,interceptionTDsOpponent,0
2025,UAB,American Athletic,interceptionYards,52
2025,UAB,American Athletic,interceptionYardsOpponent,149
2025,UAB,American Athletic,kickReturns,34
2025,UAB,American Athletic,kickReturnsOpponent,28
2025,UAB,American Athletic,kickReturnTDs,1
2025,UAB,American Athletic,kickReturnTDsOpponent,1
2025,UAB,American Athletic,kickReturnYards,705
2025,UAB,American Athletic,kickReturnYardsOpponent,673
2025,UAB,American Athletic,netPassingYards,3187
2025,UAB,American Athletic,netPassingYardsOpponent,2778
2025,UAB,American Athletic,passAttempts,438
2025,UAB,American Athletic,passAttemptsOpponent,285
2025,UAB,American Athletic,passCompletions,287
2025,UAB,American Athletic,passCompletionsOpponent,188
2025,UAB,American Athletic,passesIntercepted,4
2025,UAB,American Athletic,passesInterceptedOpponent,16
2025,UAB,American Athletic,passingTDs,20
2025,UAB,American Athletic,passingTDsOpponent,27
2025,UAB,American Athletic,penalties,89
2025,UAB,American Athletic,penaltiesOpponent,72
2025,UAB,American Athletic,penaltyYards,734
2025,UAB,American Athletic,penaltyYardsOpponent,616
2025,UAB,American Athletic,possessionTime,22543
2025,UAB,American Athletic,possessionTimeOpponent,20657
2025,UAB,American Athletic,puntReturns,12
2025,UAB,American Athletic,puntReturnsOpponent,13
2025,UAB,American Athletic,puntReturnTDs,0
2025,UAB,American Athletic,puntReturnTDsOpponent,0
2025,UAB,American Athletic,puntReturnYards,115
2025,UAB,American Athletic,puntReturnYardsOpponent,157
2025,UAB,American Athletic,rushingAttempts,395
2025,UAB,American Athletic,rushingAttemptsOpponent,492
2025,UAB,American Athletic,rushingTDs,20
2025,UAB,American Athletic,rushingTDsOpponent,31
2025,UAB,American Athletic,rushingYards,1665
2025,UAB,American Athletic,rushingYardsOpponent,2305
2025,UAB,American Athletic,sacks,17
2025,UAB,American Athletic,sacksOpponent,29
2025,UAB,American Athletic,tacklesForLoss,49
2025,UAB,American Athletic,tacklesForLossOpponent,68
2025,UAB,American Athletic,thirdDownConversions,78
2025,UAB,American Athletic,thirdDownConversionsOpponent,72
2025,UAB,American Athletic,thirdDowns,168
2025,UAB,American Athletic,thirdDownsOpponent,149
2025,UAB,American Athletic,totalYards,4852
2025,UAB,American Athletic,totalYardsOpponent,5083
2025,UAB,American Athletic,turnovers,21
2025,UAB,American Athletic,turnoversOpponent,9
2025,UCF,Big 12,firstDowns,218
2025,UCF,Big 12,firstDownsOpponent,223
2025,UCF,Big 12,fourthDownConversions,20
2025,UCF,Big 12,fourthDownConversionsOpponent,17
2025,UCF,Big 12,fourthDowns,36
2025,UCF,Big 12,fourthDownsOpponent,29
2025,UCF,Big 12,fumblesLost,6
2025,UCF,Big 12,fumblesLostOpponent,5
2025,UCF,Big 12,fumblesRecovered,5
2025,UCF,Big 12,fumblesRecoveredOpponent,6
2025,UCF,Big 12,games,12
2025,UCF,Big 12,interceptions,12
2025,UCF,Big 12,interceptionsOpponent,9
2025,UCF,Big 12,interceptionTDs,1
2025,UCF,Big 12,interceptionTDsOpponent,1
2025,UCF,Big 12,interceptionYards,122
2025,UCF,Big 12,interceptionYardsOpponent,145
2025,UCF,Big 12,kickReturns,25
2025,UCF,Big 12,kickReturnsOpponent,14
2025,UCF,Big 12,kickReturnTDs,1
2025,UCF,Big 12,kickReturnTDsOpponent,0
2025,UCF,Big 12,kickReturnYards,541
2025,UCF,Big 12,kickReturnYardsOpponent,303
2025,UCF,Big 12,netPassingYards,2649
2025,UCF,Big 12,netPassingYardsOpponent,2221
2025,UCF,Big 12,passAttempts,403
2025,UCF,Big 12,passAttemptsOpponent,336
2025,UCF,Big 12,passCompletions,250
2025,UCF,Big 12,passCompletionsOpponent,212
2025,UCF,Big 12,passesIntercepted,9
2025,UCF,Big 12,passesInterceptedOpponent,12
2025,UCF,Big 12,passingTDs,12
2025,UCF,Big 12,passingTDsOpponent,13
2025,UCF,Big 12,penalties,91
2025,UCF,Big 12,penaltiesOpponent,65
2025,UCF,Big 12,penaltyYards,686
2025,UCF,Big 12,penaltyYardsOpponent,582
2025,UCF,Big 12,possessionTime,21542
2025,UCF,Big 12,possessionTimeOpponent,21674
2025,UCF,Big 12,puntReturns,17
2025,UCF,Big 12,puntReturnsOpponent,16
2025,UCF,Big 12,puntReturnTDs,0
2025,UCF,Big 12,puntReturnTDsOpponent,1
2025,UCF,Big 12,puntReturnYards,196
2025,UCF,Big 12,puntReturnYardsOpponent,165
2025,UCF,Big 12,rushingAttempts,387
2025,UCF,Big 12,rushingAttemptsOpponent,456
2025,UCF,Big 12,rushingTDs,19
2025,UCF,Big 12,rushingTDsOpponent,18
2025,UCF,Big 12,rushingYards,1898
2025,UCF,Big 12,rushingYardsOpponent,1814
2025,UCF,Big 12,sacks,25
2025,UCF,Big 12,sacksOpponent,20
2025,UCF,Big 12,tacklesForLoss,67
2025,UCF,Big 12,tacklesForLossOpponent,68
2025,UCF,Big 12,thirdDownConversions,57
2025,UCF,Big 12,thirdDownConversionsOpponent,62
2025,UCF,Big 12,thirdDowns,168
2025,UCF,Big 12,thirdDownsOpponent,169
2025,UCF,Big 12,totalYards,4547
2025,UCF,Big 12,totalYardsOpponent,4035
2025,UCF,Big 12,turnovers,18
2025,UCF,Big 12,turnoversOpponent,14
2025,UCLA,Big Ten,firstDowns,208
2025,UCLA,Big Ten,firstDownsOpponent,263
2025,UCLA,Big Ten,fourthDownConversions,15
2025,UCLA,Big Ten,fourthDownConversionsOpponent,14
2025,UCLA,Big Ten,fourthDowns,31
2025,UCLA,Big Ten,fourthDownsOpponent,25
2025,UCLA,Big Ten,fumblesLost,6
2025,UCLA,Big Ten,fumblesLostOpponent,6
2025,UCLA,Big Ten,fumblesRecovered,6
2025,UCLA,Big Ten,fumblesRecoveredOpponent,6
2025,UCLA,Big Ten,games,12
2025,UCLA,Big Ten,interceptions,7
2025,UCLA,Big Ten,interceptionsOpponent,4
2025,UCLA,Big Ten,interceptionTDs,0
2025,UCLA,Big Ten,interceptionTDsOpponent,2
2025,UCLA,Big Ten,interceptionYards,63
2025,UCLA,Big Ten,interceptionYardsOpponent,64
2025,UCLA,Big Ten,kickReturns,31
2025,UCLA,Big Ten,kickReturnsOpponent,13
2025,UCLA,Big Ten,kickReturnTDs,0
2025,UCLA,Big Ten,kickReturnTDsOpponent,1
2025,UCLA,Big Ten,kickReturnYards,580
2025,UCLA,Big Ten,kickReturnYardsOpponent,263
2025,UCLA,Big Ten,netPassingYards,2163
2025,UCLA,Big Ten,netPassingYardsOpponent,2359
2025,UCLA,Big Ten,passAttempts,361
2025,UCLA,Big Ten,passAttemptsOpponent,326
2025,UCLA,Big Ten,passCompletions,229
2025,UCLA,Big Ten,passCompletionsOpponent,215
2025,UCLA,Big Ten,passesIntercepted,4
2025,UCLA,Big Ten,passesInterceptedOpponent,7
2025,UCLA,Big Ten,passingTDs,15
2025,UCLA,Big Ten,passingTDsOpponent,23
2025,UCLA,Big Ten,penalties,90
2025,UCLA,Big Ten,penaltiesOpponent,52
2025,UCLA,Big Ten,penaltyYards,786
2025,UCLA,Big Ten,penaltyYardsOpponent,481
2025,UCLA,Big Ten,possessionTime,21012
2025,UCLA,Big Ten,possessionTimeOpponent,22188
2025,UCLA,Big Ten,puntReturns,9
2025,UCLA,Big Ten,puntReturnsOpponent,20
2025,UCLA,Big Ten,puntReturnTDs,0
2025,UCLA,Big Ten,puntReturnTDsOpponent,1
2025,UCLA,Big Ten,puntReturnYards,47
2025,UCLA,Big Ten,puntReturnYardsOpponent,181
2025,UCLA,Big Ten,rushingAttempts,375
2025,UCLA,Big Ten,rushingAttemptsOpponent,438
2025,UCLA,Big Ten,rushingTDs,8
2025,UCLA,Big Ten,rushingTDsOpponent,26
2025,UCLA,Big Ten,rushingYards,1675
